"Filename","mean(exx)","stdev(exx)","mean(eyy)","stdev(eyy)","mean(exy)","stdev(exy)"
"BY60C-8_page_0070.out",-0.00136088,0.000248548,0.00398548,0.000269161,-4.42766e-05,0.000133538
"BY60C-8_page_0071.out",-0.00125241,0.000235695,0.00364769,0.000273406,-5.33693e-05,0.00013002
"BY60C-8_page_0072.out",-0.00114652,0.000235252,0.00335996,0.00026824,-5.7706e-05,0.000138555
"BY60C-8_page_0073.out",-0.00103559,0.000233079,0.00301611,0.000273883,-2.94549e-05,0.000118547
"BY60C-8_page_0074.out",-0.000950714,0.000246067,0.00269235,0.000248252,-2.62372e-05,0.000130805
"BY60C-8_page_0075.out",-0.000842496,0.000236441,0.00239939,0.000218241,-2.75676e-05,0.000127235
"BY60C-8_page_0076.out",-0.000734788,0.00023306,0.00207475,0.00024224,-3.60629e-05,0.00011572
"BY60C-8_page_0077.out",-0.00063309,0.000212291,0.00177196,0.000206265,-3.57457e-05,0.000124583
"BY60C-8_page_0078.out",-0.000524762,0.000226845,0.00146828,0.000195794,-2.83164e-05,0.000125809
"BY60C-8_page_0079.out",-0.000436769,0.000240495,0.0011526,0.000208504,-2.06004e-05,0.000112397
"BY60C-8_page_0080.out",-0.000413352,0.000234638,0.00104625,0.000186073,-2.70114e-05,0.000124065
"BY60C-8_page_0081.out",-0.000491279,0.000247232,0.00134123,0.000204823,-2.50758e-05,0.000123679
"BY60C-8_page_0082.out",-0.000587126,0.0002283,0.0016335,0.000197901,-4.27953e-05,0.000130597
"BY60C-8_page_0083.out",-0.000675593,0.000240623,0.00191388,0.000232629,-4.09424e-05,0.000132577
"BY60C-8_page_0084.out",-0.000753982,0.000253872,0.00221597,0.000225466,-3.27009e-05,0.000126647
"BY60C-8_page_0085.out",-0.000896765,0.000279036,0.00251377,0.000244758,-3.05811e-05,0.000118072
"BY60C-8_page_0086.out",-0.000991145,0.000270863,0.00282504,0.000252278,-4.437e-05,0.000132062
"BY60C-8_page_0087.out",-0.00108237,0.00023759,0.00313767,0.000258879,-4.36982e-05,0.000135157
"BY60C-8_page_0088.out",-0.00118291,0.000257615,0.00343854,0.000270582,-4.00428e-05,0.000131933
"BY60C-8_page_0089.out",-0.00127418,0.000272015,0.00375288,0.000301579,-4.18432e-05,0.00013508
"BY60C-8_page_0090.out",-0.00138425,0.000259164,0.00408255,0.000296205,-4.23896e-05,0.000130862
"BY60C-8_page_0091.out",-0.0015057,0.000290643,0.00439382,0.000310025,-6.212e-05,0.000136013
"BY60C-8_page_0092.out",-0.00159738,0.000268986,0.0047236,0.000306286,-6.16002e-05,0.000136152
"BY60C-8_page_0093.out",-0.00170576,0.000266717,0.00502642,0.000338306,-6.67622e-05,0.000154382
"BY60C-8_page_0094.out",-0.00182038,0.000293642,0.00535509,0.000366437,-5.52394e-05,0.000153574
"BY60C-8_page_0095.out",-0.00190807,0.000290512,0.00567717,0.000372762,-5.52219e-05,0.000151396
"BY60C-8_page_0096.out",-0.00201258,0.000266965,0.00599907,0.00040829,-8.26211e-05,0.000158901
"BY60C-8_page_0097.out",-0.0021249,0.000266019,0.00634637,0.00041664,-7.96138e-05,0.000171429
"BY60C-8_page_0098.out",-0.00222232,0.000280323,0.00667003,0.00045867,-7.71717e-05,0.000167691
"BY60C-8_page_0099.out",-0.0023605,0.000286441,0.00706269,0.000468642,-9.41153e-05,0.000171
"BY60C-8_page_0100.out",-0.00248594,0.000299276,0.00743575,0.000469616,-9.06582e-05,0.000172946
"BY60C-8_page_0101.out",-0.00260303,0.00033349,0.00780701,0.000518373,-9.1074e-05,0.000202287
"BY60C-8_page_0102.out",-0.00270698,0.000311881,0.00820131,0.000553748,-9.27903e-05,0.000191218
"BY60C-8_page_0103.out",-0.00282783,0.000349622,0.00854912,0.000574732,-9.82718e-05,0.000194129
"BY60C-8_page_0104.out",-0.00274429,0.000301117,0.00832635,0.000580005,-8.96547e-05,0.000189358
"BY60C-8_page_0105.out",-0.0026554,0.000314179,0.00803986,0.000581411,-9.43745e-05,0.000199991
"BY60C-8_page_0106.out",-0.00257742,0.00032645,0.00774909,0.000565111,-9.88177e-05,0.00018015
"BY60C-8_page_0107.out",-0.00245964,0.000325636,0.00744769,0.000558885,-9.27016e-05,0.000190174
"BY60C-8_page_0108.out",-0.00235861,0.00032107,0.00713803,0.000512451,-0.000103374,0.000179993
"BY60C-8_page_0109.out",-0.00226758,0.000307743,0.00681613,0.000511275,-8.78601e-05,0.000176284
"BY60C-8_page_0110.out",-0.00217003,0.000314377,0.00652223,0.000496414,-7.76369e-05,0.000167998
"BY60C-8_page_0111.out",-0.00208193,0.000306507,0.00620771,0.000471861,-8.81815e-05,0.000175927
"BY60C-8_page_0112.out",-0.00195268,0.00029137,0.00588927,0.000467637,-6.99345e-05,0.000158639
"BY60C-8_page_0113.out",-0.00185438,0.000309075,0.00557344,0.000451615,-6.33101e-05,0.000166061
"BY60C-8_page_0114.out",-0.00175284,0.000288226,0.00522585,0.000449538,-7.94284e-05,0.000162014
"BY60C-8_page_0115.out",-0.00163231,0.000288657,0.00489337,0.000419513,-7.24676e-05,0.000160783
